,CODE_GENDER,EXT_SOURCE_3,EMERGENCYSTATE_MODE,OCCUPATION_TYPE,WALLSMATERIAL_MODE,REGION_RATING_CLIENT,AMT_GOODS_PRICE,GOODS_PRICE_CREDIT_PER,DAYS_WORKING_PER,ANNUITY_DAYS_BIRTH_PERC,TARGET
1566,M,0.7490217048463391,No,Drivers,Panel,2.0,990000.0,1.1452,0.20794148380355276,-0.46013071895424834,0
1568,F,0.5316861425197883,No,Sales staff,"Stone, brick",2.0,135000.0,1.198,0.027817949808592087,-1.4014067715784453,0
1579,F,0.2405414172860865,No,Laborers,Panel,2.0,900000.0,1.0,0.17244627108485316,-0.4527797162130728,0
1583,F,0.5478104658520093,No,Laborers,Panel,1.0,900000.0,1.198,-17.526896684101924,-0.6583578175844311,0
1585,F,0.2567055724393002,No,Cleaning staff,"Stone, brick",1.0,1125000.0,1.0,0.04895977808599168,-0.48478735922003696,0
1592,M,0.6178261467332483,No,Laborers,"Stone, brick",1.0,1800000.0,1.0,0.44932844932844934,-0.43018181818181817,0
1629,F,0.5744466170995097,No,Sales staff,Panel,1.0,1341000.0,1.277201342281879,0.3199121087950591,-0.35655073844687946,0
1661,F,0.7583930617144343,No,Accountants,"Stone, brick",2.0,1710000.0,1.0950394736842106,0.0226514661223677,-0.3086129547689282,0
1670,F,0.2539628093363117,No,Medicine staff,Panel,2.0,472500.0,1.3168,0.2542778288868445,-0.41355171298674126,0
1675,F,0.5744466170995097,No,Accountants,Panel,3.0,679500.0,1.198,-16.885164809763765,-0.9038903514270193,0
1699,F,0.3474182272002641,No,Sales staff,"Stone, brick",2.0,148500.0,1.0,-18.54213625748807,-2.0473963205487995,0
1705,F,0.7165702448010511,No,Accountants,Monolithic,2.0,675000.0,1.198,0.3837406413335217,-0.6597236783858718,0
1709,M,0.6528965519806539,No,Cooking staff,Panel,3.0,225000.0,1.264,0.16562078004607197,-0.6624569158312943,0
1716,F,0.5334816299804352,No,Sales staff,"Stone, brick",2.0,675000.0,1.1188,0.1635102486166316,-0.35319377348362857,0
1726,F,0.2764406945454034,No,Accountants,Panel,2.0,990000.0,1.1161590909090908,0.15835456862031308,-0.5246943898712072,0
1736,F,0.722392890081304,No,Sales staff,"Stone, brick",2.0,270000.0,1.0792,0.35005981656254154,-0.7215268786265765,0
1765,F,0.5334816299804352,No,Laborers,Panel,2.0,720000.0,1.0,0.07604062516444772,-0.5169407380204295,0
1795,M,0.6894791426446275,No,Core staff,Panel,2.0,1269000.0,1.0871205673758866,0.17336543804408225,-0.4099701957210927,0
1796,F,0.4365064990977374,No,Managers,"Stone, brick",2.0,405000.0,1.0,0.13502856683028888,-0.613679012345679,0
1806,F,0.6956219298394389,No,Laborers,Panel,2.0,450000.0,1.0,0.505292918666579,-0.35666713568781955,0
1807,M,0.6577838002083306,No,Laborers,Panel,1.0,1705500.0,1.0,0.07799895537113342,-0.3209917940406665,0
1814,F,0.622922000268356,No,Core staff,Panel,2.0,454500.0,1.0,-17.192760308793073,-1.103269195814183,0
1823,F,0.4066174366275036,No,Managers,Panel,2.0,225000.0,1.264,0.255866181367614,-0.5747157131094643,0
1829,F,0.363945238612397,No,Sales staff,"Stone, brick",2.0,1350000.0,1.1452,0.013759138911454102,-0.461892031330613,0
1850,M,0.3376727217405312,No,Laborers,"Stone, brick",2.0,450000.0,1.1584,0.0067019137687095096,-0.4245585747933166,0
1856,M,0.6195277080511546,No,Laborers,Panel,2.0,225000.0,1.066,0.026989935956084173,-0.42315137437088657,0
1857,F,0.813917469762627,No,Accountants,"Stone, brick",2.0,135000.0,1.0,0.14164713000075627,-1.958962962962963,0
1864,F,0.4471785780453068,No,High skill tech staff,"Stone, brick",2.0,900000.0,1.0,0.07330023445042064,-0.5510715914272686,0
1890,F,0.6738300778602003,No,Sales staff,Panel,2.0,472500.0,1.2574,0.07813975448536355,-0.5561792220580994,0
1891,M,0.2622489709189549,No,Drivers,Panel,2.0,225000.0,1.0,0.061291056663885304,-0.4936898475826686,1
1895,M,0.6127042441012546,No,Managers,Panel,2.0,360000.0,1.0,0.34961595472308316,-0.6169514070748638,0
1912,F,0.6940926425266661,No,Core staff,"Stone, brick",2.0,135000.0,1.066,-16.9904172675257,-1.445419398218188,0
1916,M,0.445396241560834,No,High skill tech staff,Wooden,2.0,450000.0,1.3168,0.4384105960264901,-0.472123486045287,0
1918,F,0.1206410299309233,No,Managers,"Stone, brick",2.0,225000.0,1.1584,0.23851225031978746,-0.38052981372273703,0
1919,M,0.6092756673894402,No,Sales staff,Panel,2.0,180000.0,1.066,-18.6357977447829,-1.0791212421539478,0
1941,M,0.6706517530862718,No,Laborers,"Stone, brick",1.0,450000.0,0.7,0.21779116784270197,-0.8008253968253968,0
1942,M,0.7032033049040319,No,Managers,Block,3.0,148500.0,1.132,-15.02192152669244,-2.13984598459846,0
1949,F,0.2009260877159709,No,High skill tech staff,"Stone, brick",2.0,229500.0,1.0,0.05676561295296839,-0.3791774013776974,0
1968,F,0.7001838506835805,No,Security staff,"Stone, brick",1.0,2250000.0,1.1188,0.47065520578357145,-0.17112075473536045,0
1969,F,0.5726825047161584,No,Core staff,Panel,1.0,450000.0,1.3168,0.09925315837230404,-0.3986698945376631,0
1973,F,0.6092756673894402,No,Laborers,Panel,1.0,661500.0,1.0791972789115647,-23.31437507979063,-0.35764673652489554,0
1981,F,0.7121551551910698,No,Core staff,Panel,2.0,1129500.0,1.0871195219123506,-19.178901491283344,-0.4060640951832662,0
1992,M,0.5797274227921155,No,Managers,Panel,1.0,972000.0,1.1663194444444445,0.02088167053364269,-0.33455311599024173,0
2020,M,0.2851799046358216,No,Laborers,Block,2.0,238500.0,1.264,0.026030927835051548,-0.5274605764002175,0
2021,F,0.4920600938649263,No,Laborers,"Stone, brick",3.0,180000.0,1.0,0.2711425371044525,-1.5871111111111111,0
2024,M,0.524496446363472,No,Security staff,Panel,2.0,225000.0,1.264,0.0897769413848453,-0.9690776946388822,0
2028,F,0.6178261467332483,No,Sales staff,Panel,1.0,454500.0,1.1188019801980198,-16.577088912086417,-1.0856368563685637,0
2039,M,0.7675231046555077,No,Managers,Block,3.0,180000.0,1.0,0.4114048800380616,-1.6347777777777779,0
2043,F,0.7610263695502636,No,Core staff,"Stone, brick",2.0,337500.0,1.0,0.3893578440567748,-0.9477333333333333,0
2069,F,0.6092756673894402,No,Laborers,Panel,1.0,180000.0,1.198,0.38481925936832806,-0.8021377742345056,0
2097,F,0.8106180215523969,No,Cleaning staff,"Stone, brick",2.0,373500.0,1.1583975903614459,0.4677828739368571,-0.7426256613756613,0
2098,F,0.3774042489507649,No,Security staff,"Stone, brick",1.0,337500.0,1.0,0.16702392180399553,-1.3822814814814814,0
2120,F,0.1061556230153924,No,Sales staff,Panel,3.0,333000.0,1.3167972972972972,0.3922735091743119,-0.46827434593633055,0
2121,M,0.7281412993111438,No,Laborers,"Stone, brick",1.0,225000.0,1.066,0.2558113035551504,-0.7104634689334143,0
2127,F,0.8128226070575616,No,Sales staff,"Stone, brick",2.0,810000.0,1.0,0.00770480633156874,-0.80116738053246,0
2139,M,0.5154953751603267,No,Managers,Panel,2.0,337500.0,1.0,0.09084902543772712,-0.49046056628995016,0
2140,F,0.3927738606031339,No,Sales staff,Panel,3.0,927000.0,1.1781990291262137,0.029172320217096336,-0.3176450306008103,0
2167,M,0.7700870700124128,No,Sales staff,Panel,3.0,585000.0,1.1584,0.21542462965057108,-0.4657765136551579,0
2170,M,0.6413682574954046,No,Security staff,"Stone, brick",2.0,945000.0,1.0,0.36572360579637414,-0.30135639680514203,0
2175,F,0.2238313174701554,No,Managers,Block,2.0,454500.0,1.0791980198019802,0.0870488322717622,-0.6450950179763739,0
2215,F,0.7366226976503176,No,Core staff,Block,3.0,679500.0,1.1386026490066226,0.5219223383827608,-0.5480429126837967,0
2224,F,0.1464420666789632,No,Sales staff,Panel,2.0,675000.0,1.0,0.08763961625805256,-0.6393185185185185,0
2239,M,0.4507472818545589,No,Core staff,"Stone, brick",3.0,1800000.0,1.1584,0.03975621190811064,-0.1468856523086458,0
2267,M,0.1008037063175332,No,Laborers,Block,3.0,675000.0,1.1584,0.026045323970635175,-0.415010862078101,0
2268,M,0.6430255641096323,No,Drivers,Panel,2.0,337500.0,1.0,0.4193468169761273,-0.7149037037037037,0
2270,F,0.5136937663039473,No,Medicine staff,Panel,2.0,1890000.0,1.0,0.317719707809323,-0.26565438322730367,0
2284,F,0.6041125998015721,No,Accountants,Panel,1.0,1399500.0,1.0950385852090032,-16.469450331424447,-0.4153229582186265,0
2286,F,0.1556893746835917,No,Laborers,Panel,1.0,405000.0,1.0,0.02583187390542907,-0.5639506172839506,0
2287,M,0.2009260877159709,No,Managers,"Stone, brick",2.0,315000.0,1.1584,0.08188066540492081,-0.5038141122151962,1
2304,M,0.6658549219640212,No,Laborers,"Stone, brick",2.0,454500.0,1.1188019801980198,0.19602589863808886,-0.6237727177773136,0
2315,M,0.6380435278721609,No,Security staff,"Stone, brick",2.0,675000.0,1.396,0.06919993027714834,-0.8290612185913763,0
2320,F,0.4543210601605785,No,Managers,Panel,2.0,1350000.0,1.1452,0.1550336310508325,-0.4001058831314936,0
2337,F,0.3296550543128238,No,Sales staff,Panel,1.0,625500.0,1.0,-16.778124856447242,-0.6816338672052354,0
2343,F,0.1342654235549427,No,Sales staff,"Stone, brick",3.0,135000.0,1.132,0.040467201510146295,-0.523937567609334,0
2359,F,0.6246146584503397,No,Medicine staff,"Stone, brick",3.0,1485000.0,1.047521212121212,-18.47460799190693,-0.2501898253606682,0
2363,F,0.2091546988410069,No,High skill tech staff,Panel,3.0,225000.0,1.066,-14.873880110767226,-1.029601677148847,0
2380,F,0.1325974952361461,No,Security staff,"Stone, brick",2.0,675000.0,1.198,0.1282371065952608,-0.6094790968030405,0
2385,F,0.3062022983135042,No,Cooking staff,"Stone, brick",2.0,675000.0,1.1584,0.4250896641669384,-0.30728383929465986,0
2396,F,0.6263042766749393,No,Managers,Panel,2.0,949500.0,1.1451990521327013,0.03205458290422245,-0.4412633492388094,0
2397,M,0.2851799046358216,No,Laborers,"Stone, brick",2.0,211500.0,1.198,-17.746610951848794,-1.1916507440217705,0
2412,M,0.7032033049040319,No,Drivers,Panel,2.0,810000.0,1.0,0.03360624523990861,-0.3904687558083343,0
2413,F,0.722392890081304,No,Sales staff,Panel,2.0,810000.0,1.396,0.050031269543464665,-0.48174258857556035,0
2414,M,0.266456808245056,No,Laborers,Panel,2.0,54000.0,1.132,0.00875458909912454,-2.1096216860291928,0
2415,F,0.5937175866150576,No,Laborers,"Stone, brick",2.0,585000.0,1.1584,-18.212066816255298,-0.8195414980997916,0
2417,F,0.7062051096536562,No,Medicine staff,Block,3.0,900000.0,1.1386,0.2441850630127717,-0.22540608556394418,0
2430,M,0.3233112448967859,No,Laborers,Panel,3.0,76500.0,1.0,0.07390146471371505,-0.9928937365724674,0
2432,M,0.375711009574066,No,Cooking staff,"Stone, brick",2.0,450000.0,1.0,-16.619329298812396,-1.0040661549707601,1
2448,F,0.1974745115685422,No,Sales staff,"Stone, brick",1.0,900000.0,1.1584,0.20718901453957997,-0.24410923789805777,0
2459,F,0.6690566947824041,No,Sales staff,Panel,2.0,382500.0,1.0,0.1914866004801765,-0.4250020683378837,0
2472,M,0.6479768603302221,No,Laborers,Panel,2.0,900000.0,1.1188,0.21495039606244712,-0.28578336025670614,0
2487,M,0.5478104658520093,No,Drivers,"Stone, brick",2.0,270000.0,1.0,-15.88082090525675,-1.7036296296296296,0
2495,F,0.7238369900414456,No,Sales staff,"Stone, brick",2.0,315000.0,1.2112,0.15700876095118899,-1.1111111111111112,0
2504,F,0.4365064990977374,No,Sales staff,Panel,3.0,283500.0,1.2112063492063492,0.006450225757901527,-0.8428587609015744,0
2505,M,0.6127042441012546,No,Laborers,Panel,3.0,225000.0,1.0,-14.872063194755487,-1.1137868480725623,0
2517,F,0.2103502286944494,No,High skill tech staff,"Stone, brick",3.0,225000.0,1.0,0.08390596745027125,-0.7205446431479853,0
2527,F,0.4578995512067301,No,Accountants,"Stone, brick",3.0,247500.0,1.0528,0.02838002436053593,-0.6435430139133843,0
2528,F,0.7688075728291359,No,Medicine staff,Panel,2.0,1125000.0,1.0,-16.236630362302733,-0.4706608500978146,0
2530,F,0.7583930617144343,No,Core staff,Panel,2.0,1125000.0,1.11616,0.12935984687367078,-0.4517950011410178,0
2550,F,0.6127042441012546,No,Cooking staff,Panel,2.0,877500.0,1.198,0.00784216608882285,-0.3924770374690188,0
2571,M,0.5709165417729987,No,Laborers,Panel,2.0,990000.0,1.1161590909090908,0.10737299565412858,-0.3654686109399603,0
2581,F,0.8633633824101478,No,Sales staff,Panel,1.0,135000.0,1.0,-15.989974608177917,-1.7371663244353184,0
2593,F,0.7764098512142026,No,Sales staff,"Stone, brick",2.0,450000.0,1.1584,0.13362714852357868,-0.4242152298689401,0
2596,M,0.2881295999178507,No,Managers,Panel,2.0,382500.0,1.1584,-20.18474716772589,-0.9210057515142261,0
2614,F,0.5495965024956946,No,Accountants,Panel,2.0,1237500.0,1.0,0.06093443694184274,-0.47101672309428544,0
2620,F,0.7583930617144343,No,Sales staff,"Stone, brick",2.0,225000.0,1.198,0.2025801952580195,-0.8805379018144975,1
2638,F,0.4118485559242397,No,Core staff,"Stone, brick",2.0,796500.0,1.2375988700564973,0.16515629104281587,-0.34185271239519144,0
2697,F,0.5902333386185574,No,Sales staff,Panel,2.0,247500.0,1.0,-16.65266949345735,-0.8605225988700564,0
2707,F,0.7136313997323308,No,Core staff,"Stone, brick",2.0,675000.0,1.1188,0.06572567611248788,-0.5109487041854192,0
2714,M,0.3927738606031339,No,Managers,Panel,1.0,900000.0,1.2178,0.1777491408934708,-0.22021681139678756,0
2716,M,0.6674577419214722,No,Laborers,"Stone, brick",2.0,1152000.0,1.058078125,0.5524492583918813,-0.3240832977562734,0
2737,M,0.5638350489514956,No,Security staff,Block,2.0,900000.0,1.3168,0.13096574957888826,-0.30805820414693735,1
2766,F,0.2340151665320674,No,High skill tech staff,Panel,2.0,715500.0,1.0,-15.531680557918014,-1.1240649124064912,0
2784,M,0.4794489811780563,No,Cooking staff,"Stone, brick",2.0,675000.0,1.0,0.244988077364656,-0.29763688457797755,0
2792,M,0.5190973382084597,No,Laborers,"Stone, brick",2.0,675000.0,1.0,0.1267430500044409,-0.6065454545454545,0
2795,M,0.4031416766587513,No,Core staff,"Stone, brick",2.0,135000.0,1.0,0.4030995366671992,-1.1566643566643566,0
2800,F,0.7490217048463391,No,Sales staff,Panel,1.0,1440000.0,1.1188,0.29268105368251285,-0.19545768410939987,0
2823,F,0.8193176922872417,No,Core staff,"Stone, brick",1.0,1125000.0,1.1188,0.6067362146050671,-0.3145804031879981,0
2824,M,0.8564128001975257,No,Laborers,Monolithic,2.0,315000.0,1.1584,0.27935877638061624,-0.8462615513861663,0
2828,F,0.5226973172821112,No,Sales staff,"Stone, brick",2.0,270000.0,1.0792,-16.559051548261323,-0.9586457178868679,0
2836,F,0.0867312636469601,No,Managers,Panel,2.0,270000.0,1.1584,0.30510685261362497,-0.6192029323144783,0
2845,F,0.5656079814115492,No,Managers,Mixed,3.0,454500.0,1.198,-15.426067491658571,-1.3381372216570588,0
2855,F,0.8297501422395771,No,Medicine staff,Panel,2.0,544500.0,1.0,-15.660206662950735,-0.7363103976259254,0
2878,F,0.3539876078507373,No,Drivers,Panel,2.0,225000.0,1.0,0.15364069213796308,-0.32090483910037826,0
2887,M,0.5954562029091491,No,Drivers,Panel,2.0,238500.0,1.132,0.14043659862873356,-0.3960362047440699,0
2888,F,0.6430255641096323,No,Medicine staff,Panel,2.0,135000.0,1.0,-16.627651825548575,-3.382767382767383,0
2924,F,0.3656165070113335,No,Accountants,"Stone, brick",2.0,1800000.0,1.1584,0.05061250805931657,-0.25633715525255657,0
2925,F,0.7352209993926424,No,Accountants,Panel,2.0,675000.0,1.0,0.19778566700764186,-0.6322737735167113,0
2928,F,0.2115507642052577,No,Laborers,Panel,2.0,135000.0,1.0,0.17603083751898144,-1.2682962962962963,0
2947,F,0.4722533429586386,No,Medicine staff,Panel,3.0,337500.0,1.0,0.07195088922993591,-0.6564148148148148,1
2952,M,0.3296550543128238,No,Managers,Panel,2.0,900000.0,1.396,0.03200063211125158,-0.3433159722222222,0
2962,F,0.4992720153045617,No,Laborers,Panel,2.0,1305000.0,1.0,0.4638046686342903,-0.33703191268097266,0
2963,M,0.2837118826350007,No,Managers,Panel,2.0,855000.0,1.0,0.16824266240943142,-0.18653288893470318,0
2966,F,0.2778856891082046,No,Sales staff,Panel,3.0,675000.0,1.1584,-15.765658048085639,-0.5783869477836447,0
2968,F,0.5673792367572691,No,Medicine staff,"Stone, brick",2.0,1206000.0,1.0,0.14748341786968397,-0.29552759400988743,0
2977,F,0.7898803468924867,No,Low-skill Laborers,"Stone, brick",3.0,252000.0,1.237607142857143,0.04377374645475464,-1.1625606569615528,0
2987,M,0.7324033228040929,No,Laborers,"Stone, brick",2.0,675000.0,1.0,0.029283348389039447,-0.5053929121725732,0
2994,M,0.7001838506835805,No,Security staff,Panel,3.0,364500.0,1.1583950617283951,0.08067422877133468,-0.4242506015426477,0
3017,M,0.6109913280868294,No,Laborers,Panel,2.0,450000.0,1.0,0.14541436464088398,-0.6165270113767968,0
3024,F,0.3556387169923543,No,Accountants,"Stone, brick",3.0,225000.0,1.396,0.15914152662482284,-1.414831525047445,0
3031,M,0.1745642655572634,No,Laborers,"Stone, brick",1.0,450000.0,1.2112,0.19263256687001407,-0.47995495495495494,0
3037,M,0.6313545365850379,No,Drivers,Panel,2.0,234000.0,1.1584038461538462,0.3500039010688929,-0.5862952289465257,0
3038,F,0.2445163919946749,No,Laborers,"Stone, brick",3.0,1012500.0,1.1452,0.28063241106719367,-0.26287815210006793,0
3068,M,0.4241303111942548,No,Laborers,Panel,2.0,450000.0,1.0,0.14781075521598588,-0.6182074164906783,0
3079,M,0.6706517530862718,No,Cleaning staff,Block,2.0,481500.0,1.2574018691588784,0.02346053963642766,-0.7319029670435875,0
3080,M,0.7091891096653581,No,Laborers,Monolithic,2.0,675000.0,1.0,-16.387428212491027,-0.538006614043981,0
3086,M,0.6041125998015721,No,HR staff,Panel,2.0,270000.0,1.264,-15.994175862672973,-1.040957264957265,0
3130,F,0.7981372313187245,No,Sales staff,Panel,3.0,225000.0,1.264,0.10004586629973627,-1.0598851517637409,1
3134,M,0.5172965813614878,No,Drivers,Panel,2.0,675000.0,1.0,0.027988740772213076,-0.2717203858836432,0
3135,M,0.5531646987710016,No,Drivers,Panel,2.0,450000.0,1.0,0.013326659575799286,-1.0831893192368947,0
3141,F,0.646329897706246,No,Medicine staff,Panel,2.0,135000.0,1.0,-16.029975861312266,-3.3755555555555556,0
3151,F,0.3706496323299817,No,Accountants,Block,3.0,193500.0,1.396,0.07906523855890944,-0.62084391246524,0
3152,F,0.3154721549257734,No,Accountants,Panel,1.0,585000.0,1.1188,0.24150914399877055,-0.41331999428326427,0
3171,F,0.0005272652387098,No,Sales staff,"Stone, brick",2.0,639000.0,1.0791971830985916,0.3699000270197244,-0.22610156548300878,0
3174,F,0.1595195404777181,No,Drivers,Panel,2.0,1498500.0,1.0,0.152863659401926,-0.377839059328201,0
3179,M,0.4866531565147181,No,Drivers,Panel,2.0,450000.0,1.0,0.20857658422672753,-0.34478846435368177,0
3180,F,0.4311917977993083,No,Laborers,Panel,2.0,814500.0,1.396,0.19993824301374094,-0.32156687518617816,0
3181,M,0.5064842396679806,No,Managers,Wooden,2.0,900000.0,1.198,0.41639590102474383,-0.41894739597649244,0
3182,F,0.4632753280912678,No,Core staff,Panel,2.0,832500.0,1.1188,0.18250235183443086,-0.483291657194817,0
3183,F,0.6940926425266661,No,Security staff,Panel,2.0,675000.0,1.1716,0.08666191155492155,-0.13434909683292606,0
3186,F,0.3506958432829587,Yes,Sales staff,Wooden,2.0,1165500.0,1.0,0.34838648979207826,-0.253107586798114,0
3205,F,0.5762088360175724,No,Core staff,"Stone, brick",1.0,135000.0,1.0,0.03792868498750852,-3.2614814814814816,0
3208,F,0.7503751495159068,No,Medicine staff,"Stone, brick",1.0,900000.0,1.0,0.24196326061997703,-0.18432106995100997,0
3209,F,0.6127042441012546,No,Sales staff,"Stone, brick",1.0,945000.0,1.1452,0.1935895712941809,-0.46842933585143215,0
3231,F,0.4830501881366946,No,Laborers,"Stone, brick",2.0,900000.0,1.1188,0.18582552461396332,-0.3330586050396158,0
3232,F,0.4543210601605785,No,Sales staff,Panel,2.0,495000.0,1.2574,0.22127088055065894,-0.37333709396888076,0
3233,M,0.0850326148969535,No,Core staff,"Stone, brick",3.0,225000.0,1.132,0.15002110001406668,-0.7021234567901234,0
3235,F,0.5797274227921155,No,Accountants,Panel,2.0,774000.0,1.0,0.09027055150884496,-0.5581327815891683,0
3237,M,0.7194907850918436,No,Drivers,Block,2.0,1530000.0,1.0,-15.800441252811906,-0.549399881164587,0
3239,F,0.4382813743111921,No,Sales staff,Panel,2.0,1192500.0,1.0,0.05182567726737338,-0.3896059198072621,0
3252,M,0.4848514754962666,No,Managers,"Stone, brick",2.0,450000.0,1.1584,-16.48357252459608,-0.8080078765999343,0
3254,F,0.8182475079127519,No,HR staff,"Stone, brick",2.0,900000.0,1.0,0.11980712166172107,-0.6116499347739777,0
3282,F,0.5442347412142162,No,Sales staff,"Stone, brick",2.0,675000.0,1.0792,0.04534474081529945,-0.486938195363427,0
3301,F,0.7180328113294772,No,Laborers,Panel,3.0,900000.0,1.0,0.06590498321714433,-0.5208270297528996,0
3319,F,0.4920600938649263,No,Medicine staff,"Stone, brick",2.0,45000.0,1.0,0.09225612982889399,-3.589110477999367,0
